dataset_source,text,answer_key
SciQ,"Question: What kind of light ranges from red to violet?

A. ultraviolet light
B. x rays
C. infrared light
D. visible light

Answer: D",D
SciQ,"Question: In a fuel cell, energy is not stored; electrical energy is provided by what?

A. chemical reaction
B. fusion reaction
C. carbon reaction
D. consumption reaction

Answer: A",A
SciQ,"Question: What do atoms become if they lose or gain electrons?

A. ions
B. particulates
C. particles
D. toxins

Answer: A",A
SciQ,"Question: What do atoms form by sharing valence electrons?

A. neutron bonds
B. ionic bonds
C. covalent bonds
D. phenotype bonds

Answer: C",C
SciQ,"Question: A virus is essentially dna or rna surrounded by a coat of what?

A. acids
B. organism
C. protein
D. paint

Answer: C",C
SciQ,"Question: What is the breakdown of unstable elements into stable elements called?

A. radioactive decay
B. initial decay
C. radioactive decrease
D. thermal decay

Answer: A",A
SciQ,"Question: Organisms are highly organized, coordinated structures that consist of one or more what?

A. lipids
B. nucleus
C. cells
D. proteins

Answer: C",C
SciQ,"Question: Mammals have four limbs and produce what kind of eggs?

A. umbilical
B. hard-shelled
C. placental
D. amniotic

Answer: D",D
SciQ,"Question: The sun and many other light sources produce waves that are randomly this?

A. colored
B. obfuscated
C. polarized
D. amplified

Answer: C",C
SciQ,"Question: The structures of both trifluoramine and hydroxylamine are similar to that of what?

A. nitrogen
B. ammonia
C. hydrogen
D. magnesium

Answer: B",B
SciQ,"Question: The energy a chemical reaction needs to get started is called what kind of energy?

A. fusion
B. function
C. activation
D. conduction

Answer: C",C
SciQ,"Question: How do bacteria reproduce?

A. natural fission
B. multiple fission
C. binary fission
D. residual fission

Answer: C",C
SciQ,"Question: After fertilization, how many cells does a zygote form into?

A. two
B. six
C. three
D. one

Answer: A",A
SciQ,"Question: Fermat's principle states that what will always take the path that takes the least amount of time?

A. light
B. electricity
C. sound
D. wind

Answer: A",A
SciQ,"Question: What is the ability of a material to return to its original shape after being stretched or compressed?

A. acidity
B. elasticity
C. solubility
D. viscosity

Answer: B",B
SciQ,"Question: What is the name of film that polyester fibers form?

A. Softness
B. fabric
C. layers
D. mylar

Answer: D",D
SciQ,"Question: What is the term for atherosclerosis of arteries that supply the heart muscle?

A. coronary heart disease
B. rapid heart disease
C. essential heart disease
D. cardiovascular disease

Answer: A",A
SciQ,"Question: Air quality is a measure of what in the air?

A. oxygen
B. pollutants
C. precipitation
D. nitrogen

Answer: B",B
SciQ,"Question: What are two other terms for dizygotic twins, which make good study subjects because they share many environmental conditions, but only about half of their polymorphisms?

A. identical twins
B. fraternal, non-identical
C. fractional
D. interdependant twins

Answer: B",B
SciQ,"Question: What type of invertebrate typically has a single spiraled shell?

A. gastropod
B. arthropod
C. bipod
D. anthropod

Answer: A",A
SciQ,"Question: For skeletal development, the most common template is what?

A. collagen
B. cartilage
C. calcium
D. membrane

Answer: B",B
SciQ,"Question: What is the type of cell division that produces gametes called?

A. fertilization
B. mitosis
C. electrolysis
D. meiosis

Answer: D",D
SciQ,"Question: During adolescence, what causes most of the changes associated with puberty?

A. testosterone
B. nicotine
C. methane
D. estrogen

Answer: A",A
SciQ,"Question: Systemic veins return blood low in what to the right atrium?

A. dioxide
B. nutrients
C. oxygen
D. nitrogen

Answer: C",C
SciQ,"Question: What substances function as a long-term energy store in the human body and possess long carbon chains that prevent dissolving in water?

A. nanoparticles
B. triglycerides
C. steroids
D. hydrocarbons

Answer: B",B
SciQ,"Question: Air is said to reach what point, a term used by meteorologists, when humidity increases or temperature decreases?

A. freezing point
B. its dew point
C. its dip point
D. bubble point

Answer: B",B
SciQ,"Question: What term is used to describe a bond formed by the overlap of orbitals in an end-to-end fashion, with the electron density concentrated between the nuclei of the bonding atoms?

A. rna bond
B. beta bond
C. lattice bond
D. sigma bond

Answer: D",D
SciQ,"Question: What device uses electromagnetic induction to change the voltage of electric current?

A. electric transformer
B. electric combustion
C. convection device
D. electric conductor

Answer: A",A
SciQ,"Question: What should you let liquid waste do before placing the container in the trash?

A. expand
B. melt
C. generate
D. evaporate

Answer: D",D
SciQ,"Question: What is the name of the outer layer of skin?

A. endodermis
B. hypodermis
C. the epidermis
D. the dermis

Answer: C",C
SciQ,"Question: What type of organism is commonly used in preparation of foods such as cheese and yogurt?

A. gymnosperms
B. viruses
C. mesophilic organisms
D. protozoa

Answer: C",C
SciQ,"Question: Pharmacist and surveyor are two career options based in what type of science?

A. Business
B. visible
C. physical
D. obvious

Answer: C",C
SciQ,"Question: What stages in the life of a cell does the cell cycle include?

A. intermediate stages
B. adult stages
C. all
D. both

Answer: C",C
SciQ,"Question: Each endocrine hormone affects only certain ""target"" cells, which have molecules of what on the surface that enable binding of a given hormone?

A. protein
B. gas
C. rna
D. lipids

Answer: A",A
SciQ,"Question: Because they are charged (polar), these ions do not diffuse through what?

A. membrane
B. cell wall
C. substrate
D. protein

Answer: A",A
SciQ,"Question: Cancer of the testes is most common in males between what ages?

A. 50 and 60
B. 70 and 90
C. 10 and 20
D. 15 and 35

Answer: D",D
SciQ,"Question: Mechanisms for establishing cellular asymmetries include morphogen gradients, localized determinants, and what other type of interactions?

A. electromagnetic
B. reductive
C. inductive
D. conductive

Answer: C",C
SciQ,"Question: What is the outer layer of skin, consisting almost entirely of epithelial cells?

A. dermis
B. epidermis
C. hypodermis
D. connective tissue

Answer: B",B
SciQ,"Question: Planes fly in what layer of the atmosphere because there is less friction and turbulence?

A. crust
B. ozone layer
C. mesosphere
D. stratosphere

Answer: D",D
SciQ,"Question: A more crucial use of rc circuits for timing purposes is in the artificial pacemaker, used to control what?

A. iron levels
B. breathing rate
C. blood pressure
D. heart rate

Answer: D",D
SciQ,"Question: What are centrioles made from?

A. short particles
B. short microtubules
C. short filaments
D. carbon

Answer: B",B
SciQ,"Question: Biomass can also be processed to make what kind of fuel?

A. hydrogen fuel
B. gasoline
C. fossil
D. biofuel

Answer: D",D
SciQ,"Question: Free ear lobes, widow's peak and a dimpled chin are examples of what kind of traits in humans?

A. adaptations
B. genetic disorders
C. spontaneous mutations
D. mendelian

Answer: D",D
SciQ,"Question: For the most part, cognitive functions reside where?

A. the limbic system
B. the spine
C. the heart
D. the cortex

Answer: D",D
SciQ,"Question: What do you call the fragments of cells involved in the clotting process that are suspended in blood plasma?

A. hemoglobin
B. platelets
C. ironites
D. hematocrit

Answer: B",B
SciQ,"Question: Embryos usually don't survive if they have extra or too few of these genetic units?

A. chromosomes
B. phenotypes
C. ribosomes
D. genes

Answer: A",A
SciQ,"Question: There are how many visual clues to indicate a chemical reaction?

A. four
B. five
C. three
D. seven

Answer: A",A
SciQ,"Question: What is the name of an element with a different number of neutrons?

A. reaction
B. solution
C. mineral
D. isotope

Answer: D",D
SciQ,"Question: Genetic variation helps ensure that some organisms will survive if what happens?

A. there's an earthquake
B. they die
C. they get eaten
D. their environment changes

Answer: D",D
SciQ,"Question: The human body has as many as two trillion lymphocytes, and lymphocytes make up about 25% of all of what?

A. pathogens
B. glands
C. red blood cells
D. leukocytes

Answer: D",D
SciQ,"Question: Global warming will raise ocean levels due to melt water from glaciers and the greater volume of what?

A. greenhouse gases
B. warmer water
C. rainforests
D. rain

Answer: B",B
SciQ,"Question: If environmental conditions deteriorate, many species can form protective what?

A. proteins
B. cysts
C. fibers
D. shells

Answer: B",B
SciQ,"Question: What kind of muscle cells undergo twitch-type contractions with long refractory periods followed by brief relaxation periods, allowing the heart to fill with blood for the next cycle?

A. skeletal muscle
B. cardiac muscle
C. nervous muscle
D. smooth muscle

Answer: B",B
SciQ,"Question: Which part of the axon has a higher membrane potential?

A. canals hillock
B. axon hillock
C. biofilm hillock
D. muscular hillock

Answer: B",B
SciQ,"Question: What kind of chain is formed by subduction of oceanic crust beneath a continental or oceanic plate?

A. tsunami
B. volcano
C. chain reaction
D. mountain

Answer: B",B
SciQ,"Question: What occurs when the immune system attacks harmless substances that enter the body from the outside?

A. allergies
B. mutation
C. anomalies
D. cell rejection

Answer: A",A
SciQ,"Question: What has the average global temperature done since the 1900s?

A. decreased
B. risen
C. stayed constant
D. changed randomly

Answer: B",B
SciQ,"Question: The reproductive tissues of male and female humans develop similarly in utero until a low level of the hormone testosterone is released from male what?

A. kidneys
B. liver
C. gonads
D. bladder

Answer: C",C
SciQ,"Question: Multiple sclerosis, huntington’s disease, parkinson’s disease, and alzheimer’s disease are example of diseases of which body system?

A. circulatory system
B. lymphatic system
C. muscular system
D. nervous system

Answer: D",D
SciQ,"Question: An acellular, external cuticle protects the _________.

A. stomach
B. epidermis
C. lungs
D. dermis

Answer: B",B
SciQ,"Question: What color and shape are cumulus clouds?

A. white and puffy
B. white and wispy
C. dark and wispy
D. dark and tall

Answer: A",A
SciQ,"Question: Because atoms are always electrically neutral, for each added proton, one of what is also added?

A. ion
B. electron
C. neutron
D. quark

Answer: B",B
SciQ,"Question: Linked genes are located on the same what?

A. nucleolus
B. bacterium
C. chromosome
D. genome

Answer: C",C
SciQ,"Question: The accumulation of what cells begin the development of the vertebral column and thoracic cage?

A. mesenchyme cells
B. semiosis cells
C. hindbrain cells
D. False cells

Answer: A",A
SciQ,"Question: When a mountain stream flows onto flatter land and comes to a stop rapidly, what do the deposits form?

A. vertical fan
B. conical fan
C. upstream fan
D. alluvial fan

Answer: D",D
SciQ,"Question: What are usually planted in rows with bare soil in between the rows?

A. beans
B. trees
C. corn
D. crops

Answer: D",D
SciQ,"Question: What devices do astronomers use to see objects at wavelengths all across the electromagnetic spectrum?

A. telescopes
B. spectrographs
C. microscopes
D. levels

Answer: A",A
SciQ,"Question: The periodic table is one of the cornerstones of chemistry because it organizes all the known elements on the basis of their what?

A. chemical properties
B. liquid properties
C. size properties
D. acid properties

Answer: A",A
SciQ,"Question: When wood is burned what kind of energy allows the wood to burn?

A. carbon
B. chemical
C. physical
D. radiation

Answer: B",B
SciQ,"Question: Energy that is stored in a person or object is called?

A. potential energy
B. vertical energy
C. kinetic energy
D. mechanical energy

Answer: A",A
SciQ,"Question: What is the separation of compounds on the basis of their solubilities in a given solvent?

A. fractional crystallization
B. volatile crystallization
C. solvent law
D. fractional mass

Answer: A",A
SciQ,"Question: The scale that is used to measure the loudness of sound measures their loudness in what?

A. centimeters
B. waves
C. decibels
D. weight

Answer: C",C
SciQ,"Question: When a solution freezes, only what particles come together to form a solid phase, while the presence of solute particles interferes with that process?

A. diluent
B. hydrogen
C. solvent
D. pigment

Answer: C",C
SciQ,"Question: The earliest stages of spermatogenesis occur closest to the lumen of the what?

A. seminiferous tubules
B. epithelium tubules
C. viviparous tubules
D. interstitial tubules

Answer: A",A
SciQ,"Question: What helps determine the concentration of a species in a solution?

A. qualitative analysis
B. technical analysis
C. quantitative analysis
D. fundamental analysis

Answer: C",C
SciQ,"Question: What is the sum of the massess of the atoms in a molecule?

A. magnetic mass
B. molecular mass
C. nuclear mass
D. underlying mass

Answer: B",B
SciQ,"Question: What part of an experiment or other investigation consists of the individuals or events that are studied?

A. hypothesis
B. independent variable
C. sample
D. experimental control

Answer: C",C
SciQ,"Question: The paranasal sinuses are hollow, air-filled spaces located within certain bones of the skull. all of the sinuses communicate with the nasal cavity (paranasal = “next to nasal cavity”) and are lined with this?

A. fluid mucosa
B. nasal mucosa
C. oral mucosa
D. respiration mucosa

Answer: B",B
SciQ,"Question: What are two nonliving things that all living things need for survival?

A. sunlight
B. calcium
C. methane
D. water and air

Answer: D",D
SciQ,"Question: What helps to propel sponge larvae through the water?

A. tentacles
B. antennae
C. cilia
D. mucus

Answer: C",C
SciQ,"Question: The study of energy and energy transfer involving physical matter is what?

A. geology
B. nuclear energy
C. biochemistry
D. thermodynamics

Answer: D",D
SciQ,"Question: Tropical rainforests are an example of a climate that occurs near what?

A. deserts
B. equator
C. poles
D. tundras

Answer: B",B
SciQ,"Question: The mass of the objects and the distance between them affect the strength of what universal force?

A. motion
B. gravity
C. weight
D. states of matter

Answer: B",B
SciQ,"Question: What is usually necessary to develop cancer?

A. massive genes mutations
B. multiple genes mutations
C. crucial genes mutations
D. novel genes mutations

Answer: B",B
SciQ,"Question: Lodgepole cones remain closed until exposed to what?

A. extreme heat
B. precipitation
C. UV light
D. predators

Answer: A",A
SciQ,"Question: According to one of einstein's theory, while light consists of particles, it behaves like this.

A. molecules
B. thermodynamics
C. tides
D. waves

Answer: D",D
SciQ,"Question: What holds together the small molecules called nucleotides which make up nucleic acids?

A. dissonance bonds
B. covalent bonds
C. permanent bonds
D. curvature bonds

Answer: B",B
SciQ,"Question: What term is used to describe a compound that does not conduct an electric current in either aqueous solution or in the molten state?

A. nonelectrolyte
B. porous
C. kilocalorie
D. xerophyte

Answer: A",A
SciQ,"Question: In plants, a cell plate is formed during cell cytokinesis by golgi vesicles fusing at the what?

A. mitosis plate
B. metaphase plate
C. chromosomes plate
D. tectonic plate

Answer: B",B
SciQ,"Question: What is said to occur when both traits appear in a heterozygous offspring?

A. xenophobia
B. codominance
C. identical twins
D. pollenation

Answer: B",B
SciQ,"Question: Researchers have also used insect courtship to explore genetic variation underlying differences in what?

A. behavior
B. instance
C. reproduction
D. function

Answer: A",A
SciQ,"Question: If no unbalanced force acts on an object the object remains at constant velocity or what?

A. constant movement
B. rotating
C. constant
D. at rest

Answer: D",D
SciQ,"Question: All organisms must adapt to what in order to survive?

A. weather
B. environment
C. natural
D. conditions

Answer: B",B
SciQ,"Question: Earth acts like a giant version of what device, with angular momentum along its axis and pointing at polaris, the north star?

A. gyroscope
B. compass
C. telescope
D. accelerator

Answer: A",A
SciQ,"Question: What is a gram stain used to identify ?

A. acids or bases
B. radioactivity
C. different types of bacteria
D. different types of liquids

Answer: C",C
SciQ,"Question: About how many days does it take the moon to make one orbit around the earth?

A. 21
B. 30
C. 22
D. 28

Answer: D",D
SciQ,"Question: Functional groups are groups of atoms that occur within molecules and confer specific chemical properties to those molecules. they are found along the “carbon backbone” of what?

A. micromolecules
B. macromolecules
C. functional molecules
D. inorganic molecules

Answer: B",B
SciQ,"Question: What are the cells that break down inorganic molecules to supply energy for the cell, and use carbon dioxide as a carbon source?

A. staurikosaurus
B. fluctuations
C. Sediments
D. chemoautotrophs

Answer: D",D
SciQ,"Question: Cellular respiration involves forming atp from what type of sugar?

A. glutamate
B. glucose
C. sucrose
D. fructose

Answer: B",B
SciQ,"Question: Do waves move faster when particles are close to each other or far away?

A. close
B. far away
C. open
D. unaffected

Answer: A",A
SciQ,"Question: Some of the biggest waves occur with what type of storm that forms over the ocean and brings high winds?

A. hurricane
B. tropical storm
C. tsunami
D. tropical depression

Answer: A",A
SciQ,"Question: What type of light sensing organs do scaophopoda have?

A. cilia
B. setae
C. antennae
D. radula

Answer: D",D
SciQ,"Question: Burning gas to run our cars is an example of how human activity is contributing to what global event?

A. metamorphic change
B. climate change
C. ozone change
D. carbon change

Answer: B",B
SciQ,"Question: What is the disease in which bronchioles in the lungs periodically swell and fill with mucus?

A. allergy
B. nausea
C. leukemia
D. asthma

Answer: D",D
SciQ,"Question: The movement of ice causes glaciers to have cracks referred to as?

A. fissures
B. slides
C. crevasses
D. anomalies

Answer: C",C
SciQ,"Question: What counter provides a sensitive means of detecting radioactivity?

A. calorie
B. geiger
C. bouncy
D. gravity

Answer: B",B
SciQ,"Question: The name silicon is derived from the latin word for flint?

A. silk
B. simple
C. silex
D. pelea

Answer: C",C
SciQ,"Question: Do bacteria sexually reproduce?

A. no
B. sometimes
C. yes
D. they don't reproduce

Answer: A",A
SciQ,"Question: Materials such as metals have low resistance to electric current, what are they called?

A. electric conduit
B. electric conductors
C. electric channels
D. electric channel

Answer: B",B
SciQ,"Question: What is the term for a mixture that varies in its composition?

A. mixed composition
B. heterogeneous
C. homogeneous
D. amorphous

Answer: B",B
SciQ,"Question: The chemical behavior of elements can largely be explained by what?

A. electron configurations
B. proton configuration
C. neutron configuration
D. chemical configuration

Answer: A",A
SciQ,"Question: What disease occurs when cells in the breast grow out of control and form a tumor?

A. breast cancer
B. muscular cyst
C. muscle cancer
D. adult breast growth

Answer: A",A
SciQ,"Question: What emerges from an insect egg?

A. fungi
B. larva
C. cocoon
D. parasite

Answer: B",B
SciQ,"Question: What enables gamma rays to pass through hard matters like bones, teeth, and just about anything?

A. Density
B. Being Heavier
C. Weight
D. their extremely high energy

Answer: D",D
SciQ,"Question: When electrons return to a lower energy level, they emit the excess energy in the form of what?

A. energy
B. electricity
C. light
D. weight

Answer: C",C
SciQ,"Question: As a polycrystalline material solidifies, grains with irregular shapes form. the interfaces between grains constitute grain what?

A. obstacles
B. waves
C. patterns
D. boundaries

Answer: D",D
SciQ,"Question: If a unit is named after a person it needs to be?

A. short
B. squandered
C. capitalized
D. forgotten

Answer: C",C
SciQ,"Question: The urinary system can be considered a smaller part of what other body system?

A. excretory
B. extraneous
C. sensory
D. circulatory

Answer: A",A
SciQ,"Question: What are intervertebral discs made of?

A. fibrotissue
B. connective cartilage
C. intercartilage
D. fibrocartilage

Answer: D",D
SciQ,"Question: What kind of gland produces an oily substance that waterproofs the hair and skin?

A. mucous gland
B. secretion gland
C. nail gland
D. sebaceous gland

Answer: D",D
SciQ,"Question: What causes genetic disorders in humans?

A. variations of chromosome
B. pollutants of chromosome
C. alterations of chromosome
D. alterations of genes

Answer: C",C
SciQ,"Question: Love canal was an infamous example of what type of pollution?

A. industrial waste dumping
B. Visual Pollution
C. thermal pollution
D. Land Pollution

Answer: A",A
SciQ,"Question: What unit of measurement is typically used for rainfall?

A. feet
B. gallons
C. pounds
D. inches

Answer: D",D
SciQ,"Question: What do the muscles of the gastrointestinal tract do?

A. keep food moving
B. break down food
C. secrete stomach acid
D. stop digestion

Answer: A",A
SciQ,"Question: What are regular changes in biology or behavior that occur in a 24 hour cycle?

A. life cycle
B. auditory rhythm
C. circadian rhythm
D. cognitive rhythm

Answer: C",C
SciQ,"Question: How do leaves export sugar to roots and other nonphotosynthetic parts of the plant?

A. veins
B. stems
C. chloroplasts
D. glands

Answer: A",A
SciQ,"Question: Flowers, double fertilization, and fruits are unique features of what life cycle?

A. dinoflagellate
B. early lifehood
C. angiosperm
D. protozoa

Answer: C",C
SciQ,"Question: What unit of the nervous system consists of a cell body, dendrites, and axon?

A. ganglion
B. Transmitter
C. mitochondria
D. neuron

Answer: D",D
SciQ,"Question: What has increased the greenhouse effect?

A. human actions
B. ozone depletion
C. climate change
D. temperature changes

Answer: A",A
SciQ,"Question: What kind of bonding between alcohol molecules means that more energy is required to convert the liquid to vapor, and boiling points are therefore high?

A. stronger hydrogen bonding
B. stronger diffusion bonding
C. stronger mineral bonding
D. weaker carbon bonding

Answer: A",A
SciQ,"Question: Biodiversity hot spots are prime candidates for protection because they are prone to what species fate?

A. mutation
B. reduction
C. accumulation
D. extinction

Answer: D",D
SciQ,"Question: What is the ratio of the uncertainty to the measured value, multiplied by one-hundred called?

A. amount uncertainty
B. variable uncertainty
C. percent uncertainty
D. percent inconsistency

Answer: C",C
SciQ,"Question: In the lungs, oxygen diffuses out of the alveoli and into where?

A. neurons
B. blood
C. cillia
D. capillaries

Answer: D",D
SciQ,"Question: Insulin and glucagon help keep blood glucose levels in the normal range because of what type of effects?

A. sympathetic
B. opportunistic
C. ABNORMALISTIC
D. antagonistic

Answer: D",D
SciQ,"Question: Geologists group rocks based on how they what?

A. move
B. look
C. form
D. dissove

Answer: C",C
SciQ,"Question: During what do homologous chromosomes separate and go to different daughter cells?

A. meiosis
B. mitosis
C. birth
D. electrolysis

Answer: A",A
SciQ,"Question: Antibiotics can cure most infections that are caused by what?

A. bacterium
B. bile
C. algae
D. bacteria

Answer: D",D
SciQ,"Question: What kinds of waves are composed of various oscillating electric and magnetic fields?

A. electromagnetic
B. seismic
C. elastic
D. tidal

Answer: A",A
SciQ,"Question: Images in what type of mirror are reversed left and right but not reversed top and bottom?

A. concave
B. convex
C. plane mirror
D. virtual

Answer: C",C
SciQ,"Question: The global biosphere includes all areas of what?

A. life
B. geography
C. study
D. science

Answer: A",A
SciQ,"Question: What is the process in which the genetic code in mrna is read to make a protein called?

A. splicing
B. translation
C. modification
D. expression

Answer: B",B
SciQ,"Question: What is necessary in a person who wishes to play wind instruments?

A. vocal cords
B. strong hands
C. powerful lips
D. healthy lungs

Answer: D",D
SciQ,"Question: What is the term for a substance that increases the rate of a chemical reaction but is not changed or used up in the reaction?

A. a catalyst
B. a mechanism
C. an acid
D. a contribute

Answer: A",A
SciQ,"Question: What is it called when two waves combine to create a larger wave?

A. wave propagation
B. constructive interference
C. consistent interference
D. Destructive Interference

Answer: B",B
SciQ,"Question: How do most growing plant cells expand?

A. through cell respiration
B. through germination
C. through water uptake
D. through photosynthesis

Answer: C",C
SciQ,"Question: What is defined as force per unit area?

A. energy
B. momentum
C. pressure
D. resistance

Answer: C",C
SciQ,"Question: What is the major selective advantage of myelination?

A. potentiation
B. storage capacity
C. space efficiency
D. heat regulation

Answer: C",C
SciQ,"Question: All new alleles are formed by what types of mutations?

A. ordinary
B. random
C. systemic
D. chaotic

Answer: B",B
SciQ,"Question: The smallest unit of structure and function in all living organisms is what?

A. cell
B. particle
C. compound
D. mineral

Answer: A",A
SciQ,"Question: Endoscopes are used to explore the body through various orifices or these?

A. minor incisions
B. ocular cavity
C. dermal tears
D. major incisions

Answer: A",A
SciQ,"Question: The important equation pv = nrt holds true for substances in what state of matter?

A. liquids
B. solids
C. gas
D. products

Answer: C",C
SciQ,"Question: The concentration of a substance is the quantity of solute present in a given quantity of ___________?

A. salutation
B. structure
C. mixture
D. solution

Answer: D",D
SciQ,"Question: What are composed of an oxygen atom that forms single bonds with two carbon atoms?

A. acids
B. sugars
C. ethers
D. solvents

Answer: C",C
SciQ,"Question: Acids can also react with metals, and when they do they produce what?

A. alloys
B. rust
C. hydrogen gas
D. potassium gas

Answer: C",C
SciQ,"Question: Define motion.

A. gravitational pull
B. speed of objects
C. distance traveled
D. change of position

Answer: D",D
SciQ,"Question: What are are organisms that feed on small pieces of organic matter?

A. difference feeders
B. bottom feeders
C. waste feeders
D. deposit feeders

Answer: D",D
SciQ,"Question: What in the skin dilates, or widens, in order to increase blood flow to the bodys surface?

A. pores
B. blood vessels
C. tear ducts
D. veins

Answer: B",B
SciQ,"Question: What makes up the core of the endoskeleton?

A. dermis
B. notochord
C. thorax
D. vertebral column

Answer: D",D
SciQ,"Question: Which layer of the earth is molten?

A. the mantle
B. the metallic core
C. the inner core
D. the outer core

Answer: D",D
SciQ,"Question: What is the name of the organelle that helps make and transport proteins and lipids?

A. nucleus
B. plasma membrane
C. endoplasmic reticulum
D. mitochondria

Answer: C",C
SciQ,"Question: What fluid is most prevalent in your body?

A. Coolant
B. liquid
C. cold
D. water

Answer: D",D
SciQ,"Question: What was the first mass extinction that occurred on earth?

A. precambrian mass extinction
B. late Devonian mass extinction
C. paleozoic mass extinction
D. proterozoic mass extinction

Answer: A",A
SciQ,"Question: What happens to the rate of chemical reactions in higher temperatures?

A. they stop
B. they decrease
C. they become erratic
D. they increase

Answer: D",D
SciQ,"Question: What is the touch response in plants called?

A. sensitivity
B. phototropism
C. pollenation
D. thigmotropism

Answer: D",D
SciQ,"Question: The cells of all protists have a what?

A. cell walls
B. protons
C. argon
D. nucleus

Answer: D",D
SciQ,"Question: What does rearrangements of chromosomes contribute to the emergence of?

A. extinction
B. new species
C. fewer species
D. clones

Answer: B",B
SciQ,"Question: What are the long, thin protein extensions in most prokaryotic cells called?

A. analyte
B. neutrons
C. flagellum
D. cingulum

Answer: C",C
SciQ,"Question: A highway that switches back and forth as it climbs up a steep hillside, yeilding a much gentler slope, is an example of what simple machine?

A. inclined plane
B. pulley
C. wheel
D. lever

Answer: A",A
SciQ,"Question: The binding of complementary bases allows dna molecules to take their well-known shape, called a what?

A. double helix
B. single helix
C. simple helix
D. triple helix

Answer: A",A
SciQ,"Question: How close a measurement is to the correct value for that measurement is known as what?

A. frequency
B. temperature
C. accuracy
D. rate

Answer: C",C
SciQ,"Question: What kind of system do echinoderms possess?

A. primitive respiratory
B. photosynthetic
C. autonomic nerous system
D. water-based circulatory

Answer: D",D
SciQ,"Question: The anatomy of primate eyes shows they tend to rely more on vision than what sense, which is dominant in many other mammals?

A. hearing
B. taste
C. touch
D. smell

Answer: D",D
SciQ,"Question: What is the name for birds that live on water like ducks?

A. landfowl
B. gamefowl
C. waterfowl
D. guineafowl

Answer: C",C
SciQ,"Question: What is the process of oxidized iron that has been exposed to air and water?

A. rust
B. crust
C. bark
D. crystallization

Answer: A",A
SciQ,"Question: What types of flat maps show users changes in land elevation?

A. elliptical maps
B. topographic maps
C. surveyor maps
D. atlases

Answer: B",B
SciQ,"Question: What do you call the symbiotic relationship where a parasite benefits while the host is harmed?

A. parasitism
B. hostism
C. invasion
D. symbolic damage

Answer: A",A
SciQ,"Question: The earliest types of what lacked flowers, leaves, roots and stems?

A. houses
B. clouds
C. animals
D. plants

Answer: D",D
SciQ,"Question: Cephalochordates have a notochord and nerve cord but not a?

A. brain
B. backbone
C. digestive system
D. nervous system

Answer: B",B
SciQ,"Question: What gas can be generated by reacting sodium bromide with elemental chlorine?

A. elemental bromine gas
B. photons bromine gas
C. gaseous bromine gas
D. Molecular Bromine Gas

Answer: A",A
SciQ,"Question: In this type of reaction, an element replaces another element in a compound, and the element is in any state of matter but is not an ion?

A. polar reaction
B. double-replacement reaction
C. single-replacement reaction
D. replication reaction

Answer: C",C
SciQ,"Question: During labor, what do contractions of the muscular walls of the uterus cause?

A. cervical dilation
B. excretion
C. premature birth
D. spontaneous abortion

Answer: A",A
SciQ,"Question: What structure is an organelle that contains enzymes that break down and digest unneeded cellular components?

A. lysosome
B. centrosome
C. tissue
D. peroxisome

Answer: A",A
SciQ,"Question: What does photosynthesis change light energy into?

A. electrical energy
B. chemical energy
C. radiation energy
D. carbon energy

Answer: B",B
SciQ,"Question: Water dissolving minerals out of rocks makes ocean water what?

A. muddy
B. salty
C. sweet
D. bitter

Answer: B",B
SciQ,"Question: The extent to which a substance may be dissolved in water or another solvent is known as what?

A. humidity
B. solubility
C. flexibility
D. turbidity

Answer: B",B
SciQ,"Question: The active site can only bind certain what?

A. membranes
B. substrates
C. electrons
D. proteins

Answer: B",B
SciQ,"Question: What involuntary muscle is found only in the heart?

A. digestive muscle
B. physiological muscle
C. respiratory muscle
D. cardiac muscle

Answer: D",D
SciQ,"Question: What happens to the total energy of the system when heat is positive?

A. it decreases
B. it remains constant
C. it increases
D. nothing

Answer: C",C
SciQ,"Question: What classification system was developed by a swedish botanist trying to classify all known living things?

A. linnaean system
B. bionumerical system
C. plantological system
D. taxonomical system

Answer: A",A
SciQ,"Question: Along with climate, this also influences the type of vegetation that can grow in the region?

A. gravity
B. fertilizer use
C. population density
D. soil type

Answer: D",D
SciQ,"Question: Which organisms break down either organic or inorganic molecules to supply energy for the cell?

A. asexual organisms
B. photoreactive organisms
C. chemotrophic organisms
D. spicule organisms

Answer: C",C
SciQ,"Question: What gives the body shape and support?

A. organs
B. muscles
C. gravity
D. skeleon

Answer: D",D
SciQ,"Question: What types of incest behaviors are controlled by genes?

A. physical behaviors like flying and mating
B. instinctive behaviors like flying and mating
C. byproduct behaviors like flying and mating
D. psychological behaviors like flying and mating

Answer: B",B
SciQ,"Question: What is a specific region in space within which a sensory receptor is responsive to stimuli?

A. receptive field
B. amplify field
C. deceptive field
D. symmetrical field

Answer: A",A
SciQ,"Question: ""crossing over"" occurs during what phase of mitosis?

A. Prophase ii
B. prophase i
C. prophase iii
D. prophase VI

Answer: B",B
SciQ,"Question: What measure is resorted to by people who wish to screen out genetic abnormalities in the fetus?

A. prenatal testing
B. stem cell therapy
C. contraceptive use
D. in vitro fertilization

Answer: A",A
SciQ,"Question: The shape of the path of an object undergoing projectile motion is called?

A. linear
B. a parabola
C. spherical
D. a triangle

Answer: B",B
SciQ,"Question: When different types of tissues work together to perform a unique function, what do they form?

A. organ
B. produce
C. Brian
D. organs

Answer: A",A
